id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
13834395,Huge Apartment on the Park!,81369535,Scott,,Meadows and Southside,55.94128,-3.20216,Entire home/apt,217,3,388,2025-02-16,3.70,1,0,66,
13860080,Charming 3 Double Bedroom Apt OLD Town (Sleeps 6),3327011,Kaddeer,,"Old Town, Princes Street and Leith Street",55.94577,-3.19081,Entire home/apt,206,3,286,2025-02-18,2.87,3,198,67,
13864501,Bright Cosy & Stylish Home Close to Calton Hill,13135752,Pier Luigi,,Hillside and Calton Hill,55.96104,-3.17556,Entire home/apt,96,3,322,2025-02-21,3.06,10,40,42,EH-70483-F
13876104,Two rooms in lovely 1st floor flat in Canonmills,47413040,Jeanette,,Canonmills and New Town North,55.96143,-3.19969,Private room,,3,53,2024-08-29,0.51,1,0,8,
13876433,"Modern, Central 1 Bed Flat in the heart of Leith.",20866935,Daniel,,Broughton South,55.96228,-3.17975,Entire home/apt,94,3,511,2025-02-18,4.84,1,50,58,
13888376,Retreat for 2 in heart of Edinburgh with parking,12445650,Helen,,Bruntsfield,55.9381,-3.20998,Entire home/apt,84,3,267,2025-03-02,2.56,1,37,34,EH-67992-F
13925594,Quiet corner in the Grange,50392764,Natalia,,The Grange,55.92868,-3.18798,Private room,90,1,199,2024-11-25,1.90,4,266,35,
13925786,Central Morrison St Apartment sleeps 16 guests,139217664,Don,,Tollcross,55.94699,-3.20645,Entire home/apt,579,2,181,2025-03-02,1.84,2,0,41,
13926102,Grindlay St - Fantastic 2BR in Theatre District,87762710,Denise,,Tollcross,55.94648,-3.20414,Entire home/apt,130,1,158,2025-03-03,1.51,33,59,52,EH-68526-F
13951631,Gorgeous bedroom in Victorian house & free parking,24217323,Anouk,,"Blackford, West Mains and Mayfield Road",55.9247,-3.16883,Private room,100,1,69,2024-06-14,0.66,4,355,1,
13954039,Murrayfield Lovely Flat: 10 mins to Centre-bus 30,34515386,Jonathan,,Gorgie West,55.9362,-3.23938,Entire home/apt,71,2,388,2025-02-19,3.70,2,31,38,
13956485,Self contained flat attached to terraced property,75273360,Mike,,Corstorphine,55.93938,-3.28041,Entire home/apt,85,1,356,2025-02-16,3.40,1,108,62,
13959778,The Castle Snug.,83078326,Brian & Christine.,,"Old Town, Princes Street and Leith Street",55.95025,-3.19447,Entire home/apt,194,2,305,2025-02-25,2.92,1,275,57,
13963143,"Luxury, Spacious, City Apartment",2395141,Alison Jane,,New Town East and Gayfield,55.9576,-3.19307,Entire home/apt,833,2,44,2023-09-09,0.42,1,42,0,
13964201,Modern Apartment near Royal Mile - Ideal Base,83223830,Jan,,"Old Town, Princes Street and Leith Street",55.94912,-3.18952,Entire home/apt,,3,107,2025-02-10,1.03,1,2,18,EH-68548-F
13984233,Lovely Old Town Flat,34085731,Robin,,Meadows and Southside,55.94237,-3.18336,Entire home/apt,88,4,366,2025-02-19,3.51,3,13,28,
13991353,"Tranquil 2 Bed Flat, Free Parking, nr. Murrayfield",76501968,Louise,,Deans Village,55.94798,-3.23289,Entire home/apt,79,2,293,2025-03-02,2.82,1,222,93,EH-70347-F
13992821,Modern city centre 1-bed next to Calton Hill,28994486,Angus & Sabia,,Leith (Albert Street),55.96131,-3.17819,Entire home/apt,,1,336,2025-02-16,3.34,1,0,32,EH-68465-F
13993920,Two minutes from the beach!,43293698,Francisca,,Portobello,55.95258,-3.11466,Private room,57,1,0,,,1,50,0,
14003778,Central Yet Quiet Apartment. Sleeps 3.,42414839,Angie,,Broughton North and Powderhall,55.96308,-3.19307,Entire home/apt,261,3,37,2020-03-07,0.35,1,90,0,
14022231,Castle Lookout Apartment,12144248,Aileen,,"Old Town, Princes Street and Leith Street",55.9468788,-3.1972049,Entire home/apt,139,2,632,2025-03-01,6.05,3,60,87,EH-81146-F
14031697,Double Bedroom with Ensuite,25292169,Kerry,,Pilrig,55.96675,-3.17707,Private room,,2,158,2024-08-23,1.51,1,0,18,
14031707,Trinity Mansion Apartment (with private parking),84023705,Isty,,Trinity East and The Dudleys,55.97567,-3.18869,Entire home/apt,64,1,11,2017-07-20,0.11,1,0,0,
14047628,Very central 2 bedroom flat. Sleeps 4-6,27162227,Paula,,Leith (Albert Street),55.96224,-3.17727,Entire home/apt,59,2,7,2016-09-12,0.07,1,189,0,
14048340,Traditional new town flat in the west end,609206,Melissa,,New Town West,55.95232,-3.21049,Entire home/apt,131,3,135,2024-12-24,1.35,1,91,25,
14052246,Cosy Victorian room near the city centre.,84283148,Scibor,,Meadowbank and Abbeyhill North,55.95862,-3.17041,Private room,79,1,117,2023-10-01,1.12,1,9,0,
14054962,"Unique, bright 2 bed house with private parking",4866804,Zoe,,Newington and Dalkeith Road,55.93724,-3.1767,Entire home/apt,156,2,410,2025-02-22,3.93,1,125,88,
14060971,"Royal Mile, Old Town - Cosy Double Room",19219190,Olga,,"Old Town, Princes Street and Leith Street",55.94936,-3.18315,Private room,,2,344,2024-10-28,3.28,4,0,62,
14060999,Lovely private room in Edinburgh,29271283,Cedric,,Broughton South,55.96806,-3.18446,Private room,36,2,146,2025-02-16,6.31,2,35,70,
14064587,Cosy Victorian flat near the Sea,48510258,Esther,,Western Harbour and Leith Docks,55.98019,-3.18878,Private room,41,4,84,2024-11-28,0.80,1,157,21,
14072569,Spacious and quiet double room in the West End,84535387,Nick,,Deans Village,55.9538,-3.21687,Private room,120,2,95,2024-11-04,0.91,1,0,14,
14073974,"Amazing 3 beds apartment, Edinburgh City Centre",67807886,Alfie,,Deans Village,55.95027,-3.21203,Entire home/apt,,4,85,2025-01-02,0.82,1,0,17,
14089151,Spacious and Bright Southside Sanctuary,55767659,Susan,,Meadows and Southside,55.94082,-3.18185,Entire home/apt,,2,256,2024-08-27,2.45,1,0,29,101002083279
14108447,Sunny city centre apartment,84774144,Margaret,,Hillside and Calton Hill,55.9584,-3.1788,Entire home/apt,225,3,222,2025-02-09,2.12,1,15,42,
14123290,"Enjoy a Warm Welcome in an Elegant, Spacious Home",44689805,Louise,,"Blackford, West Mains and Mayfield Road",55.92844,-3.16925,Private room,95,2,188,2024-11-04,1.89,6,45,24,EH-70602-F
14135236,En-Suite King Bed Large Central Room,95397241,Maureen,,Tollcross,55.94335,-3.20178,Private room,,2,205,2025-03-02,1.96,2,0,38,EH-78146-F
14135437,Stunning Studio with Outdoor Hot Tub,44405561,Allan,,"Ratho, Ingliston and Gogar",55.95889,-3.33201,Entire home/apt,150,3,381,2025-02-21,3.64,1,265,50,EH - 68220 - F
14136030,Nature's hidden temptation,10078285,Click And Rent Edinburgh,,Deans Village,55.95247,-3.21628,Entire home/apt,153,3,232,2025-01-21,2.22,15,0,29,
14138296,Lovely Flat at the Heart of The Royal Mile,10078285,Click And Rent Edinburgh,,"Old Town, Princes Street and Leith Street",55.94976,-3.19313,Entire home/apt,118,2,380,2025-02-21,3.64,15,78,40,
14147559,Guest Favourite Seaside Studio 2 min walk to beach,45497903,Judith Ann,,Joppa,55.95051,-3.10681,Entire home/apt,91,5,32,2025-02-21,0.35,3,30,15,
14163424,"Light, spacious, double room off Leith walk.",8526193,Dylan,,Easter Road and Hawkhill Avenue,55.96428,-3.17395,Private room,50,2,192,2025-02-16,1.84,1,141,54,
14170200,"A bright basement bedroom, 1 of 2",30134582,Donna,,Trinity,55.97381,-3.2044,Private room,72,2,70,2024-10-07,0.68,2,76,22,
14172321,This is it!  Privacy in a lovely Edinburgh house.,77271667,Verity,,Bonnington,55.97331,-3.18895,Private room,,3,79,2023-08-20,0.75,1,7,0,
14202041,Lauriston Park,86166369,Jing,,Tollcross,55.945,-3.20167,Entire home/apt,257,2,190,2025-02-10,1.81,2,145,42,
14212318,The Castle View on the Grassmarket,14363043,Taiba,,"Old Town, Princes Street and Leith Street",55.94696,-3.19713,Entire home/apt,108,3,613,2025-03-02,5.89,2,194,73,
14215006,"Beautiful, fresh apartment next to Meadows",44769611,Emma,,Marchmont East and Sciennes,55.93831,-3.18442,Entire home/apt,88,2,85,2025-02-20,0.81,1,165,55,
14216809,A double room available.,20269737,Magda,,Colinton Mains and Firrhill,55.91207,-3.22534,Private room,50,3,24,2024-11-02,0.23,2,65,12,
14225280,Beautiful Duplex Apartment in Art Deco Building,18585079,Ro,,Tollcross,55.94665,-3.20522,Entire home/apt,211,3,190,2025-02-10,1.82,1,13,42,
14251291,The Summer House,86751107,Nicky,,Merchiston and Greenhill,55.93301,-3.20534,Entire home/apt,80,2,368,2025-03-02,3.52,1,30,52,
14266155,Beautiful Edinburgh Flat with 2 Double Bedrooms,24826274,Giuseppe,,New Town East and Gayfield,55.96093,-3.1854,Entire home/apt,197,2,71,2024-12-29,0.69,1,146,30,
14271546,Bright double bedroom in modern apartment.,39502751,Jennifer,,Gorgie West,55.93574,-3.24506,Private room,90,2,211,2025-01-03,2.03,1,58,57,
14279139,"A bright basement bedroom, 2 of 2",30134582,Donna,,Trinity,55.97392,-3.20574,Private room,,2,39,2024-08-24,0.39,2,2,18,
14285471,Spacious triple ensuite-breakfast & free parking,87188240,Katrina,,Moredun and Craigour,55.91163,-3.13921,Private room,64,3,249,2025-01-05,2.38,1,76,43,
14286172,"1 Bedroom Sunny Flat, Leith, Edinburgh - sleeps 4",41721192,Melanie,,South Leith,55.96807,-3.16686,Private room,132,3,11,2024-08-28,0.11,3,37,7,
14293998,Perfectly located Private room in Edinburgh,87278491,Richard,,Hillside and Calton Hill,55.95955,-3.18048,Entire home/apt,101,3,76,2025-01-02,0.76,1,19,20,
14307262,Boutique 1bed Apt w/patio in New Town,87433120,Katrina,,New Town West,55.95595,-3.20632,Entire home/apt,,1,271,2025-02-28,2.59,1,0,37,
14319325,Room to rent,37323961,Barbara,,Murrayburn and Wester Hailes North,55.91663,-3.28084,Private room,30,2,15,2023-09-11,0.14,1,0,0,
14327743,Montgomery Apartments - Stevensons,87678587,Taimur,,Stenhouse and Saughton Mains,55.93259,-3.26195,Entire home/apt,102,3,31,2024-11-11,0.40,2,220,6,
14327781,Prestigious property in the heart of the New Town,87679621,Cara,,New Town West,55.95446,-3.20334,Entire home/apt,601,3,112,2024-11-29,1.11,1,188,16,
14345273,Edinburgh Heritage,10078285,Click And Rent Edinburgh,,"Old Town, Princes Street and Leith Street",55.95721,-3.18588,Entire home/apt,155,2,379,2025-02-16,3.63,15,0,34,
14351645,Bright Comfortable Room with own ensuite,2466826,Suzie,,Hillside and Calton Hill,55.958,-3.18252,Private room,115,2,173,2024-12-16,1.66,1,40,21,EH-70181-F
14353970,"Cornerstone House, Sophisticated Gem in West End",9315430,Robert,,New Town West,55.95244,-3.21,Entire home/apt,217,3,454,2025-02-19,4.35,1,191,54,
14354240,High Street at the Heart of the Royal Mile,10078285,Click And Rent Edinburgh,,"Old Town, Princes Street and Leith Street",55.95107,-3.1875,Entire home/apt,107,2,382,2025-02-18,3.67,15,262,47,
14369097,"Double @Penthouse flat nr Sea, 25-30min to airport",15291055,Jose,,Granton West and Salvesen,55.97806,-3.25165,Private room,95,2,41,2024-08-21,0.39,3,61,7,
14371523,Fabulously spacious basement flat city centre,69843926,Tracey & Gary,,Hillside and Calton Hill,55.95913725824665,-3.1811297279896897,Entire home/apt,473,3,24,2025-01-02,1.54,1,250,20,
14380939,Large and bright 2nd floor city centre apartment,20001318,Pauline,,New Town East and Gayfield,55.95901,-3.18495,Entire home/apt,546,2,251,2025-02-02,2.41,4,74,38,
14386579,Casa Vacanza,67927446,Armando,,Muirhouse,55.97209,-3.25593,Private room,65,3,33,2025-01-02,3.45,1,0,33,
14394696,"Elegant central apartment, with lovely view",6200921,Edward,,"Old Town, Princes Street and Leith Street",55.9483365,-3.196025,Entire home/apt,207,3,19,2025-02-28,4.38,29,283,19,EH-70028-F
14424149,Single room @ Penthouse Flat with Free parking,15291055,Jose,,Granton West and Salvesen,55.97878,-3.25118,Private room,33,29,124,2025-02-23,1.19,3,20,34,
14448162,"Stay with Fiona 
Comfortable room + quiet location",88988048,Fiona,,Moredun and Craigour,55.91243,-3.14449,Private room,86,2,17,2025-01-03,0.16,1,154,8,
14482610,2 bedroom apartment in Elegant New Town home,84513622,Isla,,New Town West,55.95161,-3.21099,Private room,400,3,179,2024-09-20,1.72,2,24,5,EH-75630-F
14483314,"Spacious Double room flat, central location",89333355,Hameet,,Hillside and Calton Hill,55.9595,-3.17963,Entire home/apt,130,28,0,,,1,86,0,
